1|1|4,69230769230769|1|1,01066666666667|5|5|1|5|1|1,432|1,04|-
1|1|1,92307692307692|2|1,13333333333333|5|5|1|1|1|3,56|2,6|-
1|1|1,92307692307692|2|1|5|5|1|5|1|1,72|1|-
1|1|2,53846153846154|1|1,13333333333333|5|5|1|1|1|2,2|1,0008|-
1|1|4,38461538461538|3,5|1|5|5|1|5|1|1|1,0048|-
1|1|1|1|1,06666666666667|5|5|1|1|1|2,488|1,0488|-
1|3|1|2|1,66666666666667|5|5|1|5|1|1,8|1,484|-
1|1|1|1|1,156|1|1|1,2|1|1|1,72|1|-
1|1|3,76923076923077|1|1,6|5|1|1,06666666666667|1|1|1,4|1,0012|-
5|1|2,23076923076923|2,5|1|5|5|1|1|1|2,104|1,0004|-
1|3|5|4,5|1|5|5|1|5|1|1,4|1|-
1|3|2,84615384615385|1|1,4|5|5|1|1|1|1|2,6|-
1|1|1,30769230769231|1|1,156|5|5|1|1|5|1|1|-
1|1|1,92307692307692|1|1,06666666666667|5|5|1|1|1|1,884|1|-
5|1|4,69230769230769|1|1,26666666666667|5|1|1,13333333333333|1|1|2,28|1,0004|-
1|1|1,30769230769231|1|1,044|5|5|1|5|1|1,672|1|-
5|1|3,46153846153846|1|1,01066666666667|5|5|1|1|1|2,52|1|-
1|1|1,30769230769231|1|1,044|5|5|1|1|1|1,48|1|-
5|1|5|4,5|1|5|5|1|5|1|1,64|1|-
5|1|2,53846153846154|1|2,46666666666667|5|5|1|1|5|1,4|1|-
1|1|5|4,5|1,02266666666667|5|5|1|1|1|1,4|2,6832|-
1|1|2,53846153846154|4,5|1|5|5|1|5|1|1,4|1|-
1|3|2,53846153846154|1|1,07733333333333|5|5|1|5|5|1,8|1|-
1|1|4,38461538461538|4|1,044|5|1|1,13333333333333|5|1|2,28|1,52|-
1|1|2,84615384615385|1|4,7|5|1|1,06666666666667|1|1|2,408|1,0448|-
5|1|4,69230769230769|1|1,044|5|5|1|5|1|1,88|1,4|-
1|3|2,84615384615385|1|1,044|5|5|1|5|5|2,6|1|-
5|3|2,53846153846154|1,5|1,8|5|5|1|1|1|1,08|1,0064|-
1|3|3,15384615384615|3|1,2|5|5|1|1|1|1,528|1,0008|-
1|3|3,76923076923077|1|2,86666666666667|5|5|1|1|1|2,12|1|-
1|1|4,38461538461538|4|1|5|5|1|1|1|1,56|1,444|-
5|1|2,53846153846154|1,5|1,26666666666667|5|5|1|1|5|1,96|1|-
1|1|3,76923076923077|1|1,03333333333333|5|5|1|5|1|1,4|1|-
1|1|4,69230769230769|1|1,01066666666667|5|5|1|5|1|2,04|1,4016|-
5|3|4,38461538461538|4|1,26666666666667|5|5|1|5|1|2,04|1|-
1|1|1,30769230769231|1|1,03333333333333|5|5|1|5|1|1|1,1144|-
1|3|1|1|1,53333333333333|5|5|1|1|5|1,96|1|-
1|1|1,92307692307692|2|1,03333333333333|5|5|1|1|1|2,76|2,8|-
1|1|1,92307692307692|2|2,06666666666667|5|5|1|1|5|2,68|1|-
1|1|1,92307692307692|2|1,6|5|5|1|1|1|1,564|1|-
5|1|1|1|1,044|5|5|1|5|1|1,64|1|-
5|3|1,92307692307692|2|2,2|5|5|1|5|1|1,8|1,1824|-
5|3|5|4,5|2,33333333333333|5|5|1|1|1|1|1,0016|-
1|1|2,53846153846154|1|1,42266666666667|5|5|1|1|1|1,4|1,4848|-
1|3|1|1|1,4|5|5|1|1|1|1,24|1|-
1|3|4,69230769230769|1|1,144|5|5|1|1|1|1,48|1,0268|-
1|1|1|1|1,13333333333333|5|5|1|1|5|1|1|-
1|1|1,92307692307692|2|1|5|5|1|1|1|1,712|1|-
1|1|2,84615384615385|1|1,02266666666667|5|5|1|5|5|1|1|-
1|1|4,38461538461538|1|1,26666666666667|5|5|1|5|1|3,4|1|-
1|1|1,92307692307692|2|1,056|5|5|1|5|1|3,2|1|-
1|1|4,69230769230769|2|1,06666666666667|5|5|1|1|1|3,88|1|-
1|1|2,84615384615385|1|1,26666666666667|5|5|1|1|1|1,48|1,0004|-
1|3|3,76923076923077|1|1,06666666666667|5|5|1|5|1|1|1,078|-
5|1|1,30769230769231|1|1,144|5|5|1|1|1|1|1|-
1|3|4,07692307692308|1,5|1,01066666666667|5|5|1|5|1|1,512|1,0004|-
5|3|5|4,5|1,03333333333333|5|5|1|5|1|1,48|1,0348|-
1|3|2,53846153846154|1,5|1,33333333333333|5|5|1|1|1|1|1,0068|-
1|1|1|1|1,02266666666667|5|5|1|5|1|2,2|1|-
1|3|2,23076923076923|1|1,07733333333333|5|5|1|5|1|1,56|1,0736|-
1|1|1|1|1,07733333333333|5|5|1|5|1|1,88|1,056|-
5|1|1,92307692307692|2|1,82266666666667|5|5|1|1|1|1,292|1|-
5|1|3,46153846153846|1|1,2|5|5|1|5|5|1,64|1|-
1|3|1,92307692307692|2|1,28933333333333|5|5|1|1|1|2,92|1|-
5|1|5|4,5|1|5|5|1|5|5|1|1|-
5|3|2,53846153846154|1|1,044|5|1|1,13333333333333|5|1|1|1,0072|-
5|3|1|1|1,26666666666667|5|1|1,06666666666667|5|1|1|1,0008|-
1|1|3,76923076923077|1|1,02266666666667|5|1|1,06666666666667|5|1|1|1,0024|-
1|1|3,46153846153846|1|1,08933333333333|5|1|1,26666666666667|5|1|1,64|1,0032|-
1|1|5|4,5|1|5|1|1,33333333333333|5|1|1,704|1,0584|-
1|1|1|1|1,33333333333333|5|1|1,06666666666667|5|1|1|1,0088|-
5|1|1,92307692307692|1|1,02266666666667|5|5|1|5|1|1,576|1|-
1|1|1,92307692307692|2|1|5|5|1|5|5|2,2|1|-
1|1|2,53846153846154|1|1,03333333333333|5|5|1|1|1|2,12|1,022|-
5|3|5|4,5|1,86666666666667|5|5|1|5|1|2,12|1|-
1|3|2,53846153846154|1|1,03333333333333|5|5|1|5|1|1,8|1,028|-
1|1|1|1|1,144|5|5|1|1|1|1,544|1,0004|-
1|1|1|1|1,1|5|1|1,13333333333333|5|1|1,9|1,2|-
5|3|5|4,5|1|5|5|1|1|1|1,72|1,024|-
1|1|1,92307692307692|1|1,26666666666667|5|5|1|1|1|1,84|1|-
1|1|3,46153846153846|1|1,4|5|5|1|5|1|1,432|1,0028|-
1|1|3,76923076923077|1|1,46666666666667|5|5|1|5|1|1,8|1|-
1|1|1,61538461538462|1|1,31066666666667|5|5|1|5|1|1,4|1|-
1|1|1|1|1,4|5|5|1|5|3|1,48|1|-
1|1|1|1|1,06666666666667|5|5|1|5|1|1,44|1|-
5|1|3,76923076923077|1|1,06666666666667|5|5|1|1|1|1,72|1,02|-
1|1|4,38461538461538|1|1,01066666666667|5|5|1|5|1|1,48|1,002|-
1|1|5|4,5|1,07733333333333|5|5|1|5|1|1,8|1,0012|-
1|3|1,61538461538462|1|1,02266666666667|5|5|1|5|1|1,72|1|-
1|3|5|4,5|1,4|5|5|1|5|1|1,72|1,0016|-
1|3|1|1|1,044|5|5|1|5|1|1,64|1,4232|-
1|1|2,53846153846154|1|1,02266666666667|5|5|1|1|1|2,424|1|-
1|1|4,69230769230769|1|1,13333333333333|5|5|1|5|1|1,8|1|-
1|1|1|1|1,644|5|5|1|1|1|2,28|1|-
1|3|5|4,5|1|5|1|1,26666666666667|5|1|1,18|1,0004|-
1|1|5|4,5|1|5|1|1,2|5|1|2,4|1,3076|-
5|1|5|4,5|1|5|5|1|1|5|1,248|1,0108|-
5|1|5|4,5|1|5|1|1,06666666666667|5|1|1,368|1,12|-
1|1|2,53846153846154|1|1,1|5|1|1,13333333333333|1|1|1,696|1,0012|-
1|1|2,53846153846154|1|1,26666666666667|5|1|1,73333333333333|5|5|1|1|-
1|1|5|4,5|1|5|1|1,13333333333333|5|1|1,068|1,0004|-
1|3|2,84615384615385|1|1,03333333333333|5|5|1|1|5|1,32|1|-
1|1|2,53846153846154|1|1,01066666666667|5|5|1|1|1|1,64|1,016|-
5|3|2,23076923076923|4,5|1|5|5|1|5|1|1,344|1|-
5|1|5|4,5|1|5|5|1|5|1|1|3,08|-
1|1|1|1|1,044|5|5|1|5|1|1,528|1|-
5|1|5|4,5|1|5|5|1|5|1|2,36|1,0004|-
1|1|5|4,5|1|5|1|1,06666666666667|5|1|1,384|1,0076|-
1|1|1|1|1,13333333333333|5|5|1|5|1|1|1|-
1|3|1,92307692307692|2|2,86666666666667|5|5|1|5|1|1|1,0004|-
1|1|1|1|1,4|5|5|1|5|1|1|1,1264|-
1|1|3,46153846153846|1|1,93333333333333|5|5|1|5|1|2,816|1,02|-
1|1|3,76923076923077|1|1,06666666666667|5|5|1|1|1|2,2|1|-
1|1|1,30769230769231|1|2|5|5|1|1|1|1|1,14|-
1|1|3,76923076923077|1|1,02266666666667|5|5|1|5|1|2,28|2,4208|-
1|1|1|1|1|5|5|1|5|3|1|1|-
1|3|1|1|1,01066666666667|5|5|1|5|1|1,96|1|-
1|1|1,92307692307692|2|2,33333333333333|5|5|1|5|1|1,84|1,2748|-
1|3|1|1|1,4|5|5|1|1|1|1,64|1|-
5|3|1|1|1|5|5|1|5|1|1,48|1|-
1|1|2,84615384615385|1|1,02266666666667|5|1|1,26666666666667|5|1|2,016|1,78|-
1|1|1|1|1,03333333333333|5|5|1|5|1|2,44|1|-
5|1|5|4,5|1|5|1|1,66666666666667|5|1|1,8|1,0072|-
5|1|2,23076923076923|2,5|1|5|1|1,06666666666667|5|1|1,8|1,0212|-
5|1|2,84615384615385|1|1,744|5|1|1,06666666666667|1|1|2,12|1,004|-
1|1|1|1|1,66666666666667|5|1|1,13333333333333|1|1|1,64|1,0164|-
5|1|3,76923076923077|1,5|1,01066666666667|5|1|1,2|5|1|1|1,0132|-
1|1|2,53846153846154|1|1,2|5|5|1|5|1|1,72|1|-
1|1|1,92307692307692|1,5|1,11066666666667|5|5|1|1|1|1,48|1|-
5|1|2,53846153846154|1,5|1,02266666666667|5|5|1|5|1|2,28|1,002|-
1|3|1,92307692307692|1,5|1,01066666666667|5|5|1|5|1|1,56|1,04|-
1|1|1,92307692307692|1|1,03333333333333|5|5|1|5|1|1,24|1,04|-
1|3|1,92307692307692|1|1,26666666666667|5|5|1|1|1|2,44|1,4|-
1|1|1|1|1,03333333333333|5|5|1|5|1|1|1,0176|-
1|1|1,30769230769231|1|1,2|5|5|1|1|1|1,32|1|-
1|1|1,92307692307692|1,5|1,02266666666667|5|5|1|1|1|1,88|1,002|-
1|3|1,92307692307692|1,5|3,66666666666667|5|5|1|1|5|1,8|1|-
1|1|1,92307692307692|1|1,11066666666667|5|5|1|5|1|1|1|-
1|3|1|1|1,02266666666667|5|5|1|5|5|1,32|1|-
5|1|1,92307692307692|1|1,044|5|1|1,4|1|1|1,96|1,014|-
1|3|2,53846153846154|1|1,11066666666667|5|1|1,06666666666667|1|1|2,12|1,032|-
5|1|4,69230769230769|1|1,46666666666667|5|1|1,66666666666667|1|1|1|1,004|-
1|3|1|1|1,01066666666667|5|1|1,13333333333333|5|1|1,512|1,0024|-
1|1|2,84615384615385|1|1,31066666666667|5|5|1|5|5|1,112|1|-
1|3|5|4,5|1,01066666666667|5|1|1,13333333333333|5|1|1|1,1404|-
1|3|2,53846153846154|1|1,02266666666667|5|5|1|5|1|1,864|1,84|-
1|3|4,69230769230769|1|1,01066666666667|5|5|1|1|1|1,48|1,19|-
1|3|5|4,5|1|5|5|1|1|1|1,72|1,0004|-
1|1|3,46153846153846|1|1,03333333333333|5|5|1|1|1|2,052|1|-
5|1|3,46153846153846|1,5|1,73333333333333|1|1|1,06666666666667|5|1|2,332|1,3568|+
1|1|3,46153846153846|1|2,23333333333333|1|1|1,13333333333333|1|1|3,08|1,8|+
1|1|2,84615384615385|1|2,73333333333333|1|1|1,93333333333333|5|1|1,96|2,8428|+
5|1|1|1,5|2,6|1|5|1|5|1|2,36|1|+
5|3|1|1,5|1,8|1|5|1|5|1|1,96|1|+
1|1|3,76923076923077|1|1,4|1|5|1|5|1|1,48|1,8824|+
5|1|4,07692307692308|1,5|1,27733333333333|1|5|1|1|1|1,64|3,344|+
1|1|1|1|1,444|1|1|1,2|1|1|1,16|1,0112|+
1|1|1|1|1,38933333333333|1|1|1,33333333333333|1|1|2,248|1|+
1|1|1|1|1,43333333333333|1|1|1,2|5|1|1,8|1,5564|+
1|1|4,07692307692308|1|2,33333333333333|1|1|1,2|1|1|2,16|1,9116|+
1|1|1,61538461538462|1|1,93333333333333|1|1|1,66666666666667|1|1|1|1|+
5|1|5|4,5|1|1|1|1,06666666666667|5|1|1,928|1,04|+
1|1|4,07692307692308|1|2,26666666666667|1|1|1,13333333333333|5|1|2,68|1,0028|+
5|1|1|1|1,28933333333333|1|1|1,06666666666667|1|1|2,484|1|+
1|1|1|1|2,86666666666667|1|1|2,06666666666667|5|1|1|3|+
5|1|4,69230769230769|1|1,2|1|1|1,13333333333333|5|1|1,352|1,2364|+
5|1|3,46153846153846|1,5|1,48933333333333|1|1|2,26666666666667|5|1|1|1,2|+
5|1|1|1|1,53333333333333|1|1|1,06666666666667|5|1|1,88|1,0076|+
1|3|3,76923076923077|1|1,6|1|1|1,06666666666667|1|1|1,32|1,12|+
1|3|3,76923076923077|1|1,46666666666667|1|1|1,13333333333333|1|1|1,48|1,4|+
5|1|2,23076923076923|2,5|1|1|5|1|5|1|1,4|1,384|+
5|1|1|1|1,66666666666667|1|5|1|5|1|1|1|+
1|1|4,38461538461538|4|1|1|5|1|5|1|1|1|+
1|3|1|1,5|1,68933333333333|1|5|1|5|1|1|1|+
1|1|4,07692307692308|1|2,73333333333333|1|5|1|5|1|1|1|+
5|1|4,69230769230769|1|2,06666666666667|1|1|1,26666666666667|5|1|1|1,0396|+
1|1|1|1|1,46666666666667|1|1|1,33333333333333|1|1|2,408|1,276|+
5|1|3,46153846153846|1|1,156|1|1|1,26666666666667|5|1|1,32|1|+
1|1|4,07692307692308|1|1,03333333333333|1|1|1,33333333333333|1|1|2,92|1|+
1|1|2,53846153846154|1|1,4|1|1|1,06666666666667|5|1|1,64|1,0936|+
5|1|4,38461538461538|4|1,6|1|1|1,33333333333333|1|1|1,396|1,2|+
1|1|2,84615384615385|1|1,344|1|1|1,06666666666667|5|1|2,04|1,32|+
5|1|3,46153846153846|1|1,46666666666667|1|1|1,66666666666667|5|1|1,32|1,396|-
5|1|3,46153846153846|1|1,644|1|5|1|1|1|2,76|1|-
1|1|1|1|1,66666666666667|1|5|1|1|1|1,56|1|-
1|1|2,53846153846154|1|1,056|1|5|1|5|1|1,64|1|-
5|1|1,92307692307692|2|1,26666666666667|1|5|1|1|1|2,008|1,8788|-
5|1|2,53846153846154|1,5|2,8|1|1|1,2|1|1|1,4|1,02|-
1|1|3,46153846153846|1,5|1,056|1|1|1,06666666666667|5|1|4,04|1,036|-
5|1|1|1,5|1,73333333333333|1|5|1|1|1|2,44|1,0004|-
5|1|4,69230769230769|1,5|1,46666666666667|1|5|1|5|1|2,6|1|-
1|1|1,92307692307692|2|1,2|1|5|1|5|1|3,24|1|-
1|1|5|4,5|1|1|5|1|5|1|1,52|1,0004|-
1|1|4,69230769230769|1|3|1|5|1|1|1|3,092|1|-
5|3|5|4,5|1|1|5|1|5|1|2,28|1|-
5|1|5|4,5|1|1|5|1|5|1|1,32|1|-
1|1|4,07692307692308|1,5|2|1|5|1|1|1|3,72|1|-
1|1|3,76923076923077|2|1,06666666666667|1|5|1|1|1|1,652|1|-
1|1|1|1|1,144|1|5|1|5|1|1|1,136|-
1|3|1,61538461538462|1|1,53333333333333|1|5|1|1|1|1,4|1,008|-
1|1|1,92307692307692|2|1,26666666666667|1|5|1|5|1|1|1,08|-
1|3|2,53846153846154|1,5|1,22266666666667|1|5|1|1|1|1,56|1|-
1|1|3,76923076923077|1|1,31066666666667|1|5|1|1|1|1,8|1|-
1|3|1,92307692307692|2|1,13333333333333|1|1|1,66666666666667|1|1|1,528|1,0112|-
1|3|1,30769230769231|1|1,4|1|5|1|5|5|1|1|-
1|3|3,76923076923077|1|1,7|1|1|1,4|1|1|1,832|1,1388|-
1|1|1,30769230769231|1,5|1,5|1|1|1,4|5|1|1,8|1,1308|+
1|1|4,07692307692308|1|1,2|1|1|1,46666666666667|1|1|2,36|2,6284|+
1|1|2,84615384615385|1|1|1|5|1|5|5|1,44|1|+
1|1|4,38461538461538|3,5|4,4|1|1|1,06666666666667|1|1|1|1,0436|+
1|1|1,92307692307692|2|1|1|1|1,73333333333333|5|1|1|1,4996|+
1|1|3,15384615384615|3|2,43333333333333|1|1|1,6|1|1|1|1,0536|+
1|1|3,76923076923077|1|2,06666666666667|1|1|1,93333333333333|5|1|2,532|1,5376|+
5|3|4,07692307692308|1,5|1,2|1|1|1,26666666666667|5|1|1|1,1284|+
1|1|1|1,5|1,056|1|1|1,4|5|1|1,88|1,3792|+
1|1|3,76923076923077|1|3|1|1|1,13333333333333|1|1|2,32|1|+
5|1|3,76923076923077|1|1,28933333333333|1|1|2,06666666666667|5|1|1,48|1,8316|+
1|1|4,07692307692308|1,5|1,01066666666667|1|5|1|5|1|1|2,2|+
5|1|3,46153846153846|1,5|1,61066666666667|1|1|1,46666666666667|1|1|1,56|1,9536|+
5|1|1,61538461538462|1,5|1,93333333333333|1|1|1,4|5|1|2,6|1,1832|+
1|1|4,07692307692308|1,5|1,33333333333333|1|5|1|5|1|1|3,1192|+
1|1|1|1,5|1,37733333333333|1|5|1|5|1|2,688|1,08|+
1|1|3,46153846153846|1,5|1,42266666666667|1|5|1|1|1|1,48|1|+
1|1|3,46153846153846|1,5|4,4|1|5|1|1|1|1,368|1|+
5|1|4,69230769230769|1|1,01066666666667|1|5|1|5|1|1,4|1|+
1|1|3,76923076923077|1,5|1,56666666666667|1|1|1,73333333333333|1|1|2,16|1,1136|+
5|1|4,07692307692308|1,5|1,23333333333333|1|5|1|5|1|2,44|1|+
1|3|1|1|1,1|1|1|1,53333333333333|1|1|2,2|1,0648|+
5|1|4,69230769230769|1|1,2|1|1|1,26666666666667|5|1|1|1,6332|+
1|1|3,76923076923077|1|1,46666666666667|1|1|1,33333333333333|1|1|1,24|1,0232|+
1|3|1,30769230769231|1|1,28933333333333|1|1|1,53333333333333|1|1|1,64|1,0004|+
1|3|4,07692307692308|1|1,01066666666667|1|1|1,06666666666667|1|1|4,36|1,0236|+
5|1|5|4,5|1|1|1|1,73333333333333|1|1|1|1,56|+
5|1|1|1,5|1,26666666666667|1|1|1,26666666666667|5|1|1,2|1,586|+
1|3|1|1,5|1,86666666666667|1|1|1,06666666666667|1|1|2,728|4,2|+
1|1|1|1|1,46666666666667|1|1|1,73333333333333|5|1|1,128|1,216|+
1|1|1|1|1,26666666666667|1|1|1,2|5|1|1|1|+
1|1|1|1|1,4|1|1|1,66666666666667|5|1|1,744|2,88|+
1|1|2,84615384615385|1|1,344|1|1|1,33333333333333|1|1|1,432|1,4388|+
1|1|4,07692307692308|1|1,356|1|1|1,53333333333333|1|1|2,212|2,316|+
1|1|4,38461538461538|1|1,01066666666667|5|1|1,06666666666667|5|5|3,24|1|+
1|1|2,84615384615385|1|1,03333333333333|1|5|1|1|1|1,9|1|+
1|3|3,76923076923077|1,5|2,4|1|5|1|1|1|1,616|1|+
5|3|4,38461538461538|3,5|1|1|5|1|5|1|1|1|+
1|1|5|4,5|1|1|5|1|1|1|1|1|+
1|1|4,07692307692308|1,5|1|1|1|1,6|1|1|1|1,4|+
1|1|1|1|3,26666666666667|1|1|1,6|5|1|1|1|+
1|3|1|1|1,26666666666667|1|1|1,33333333333333|1|1|1,64|3,3108|+
1|1|1|1|1,07733333333333|1|1|1,46666666666667|1|1|1,384|3,0496|+
1|1|1,61538461538462|1|1,83333333333333|1|1|1,53333333333333|5|1|2,32|1,48|+
1|1|1|1,5|2,13333333333333|1|1|1,2|1|1|2,248|1,06|+
1|1|1|1|1|5|5|1|5|3|1|1|+
1|1|3,76923076923077|1|1,02266666666667|5|5|1|1|1|2,16|1,0024|+
1|1|2,53846153846154|1|1,02266666666667|1|5|1|1|1|2,12|1|+
1|1|1|2|1,06666666666667|1|5|1|5|1|2,396|1,0092|+
5|1|1|1|1,63333333333333|1|1|1,53333333333333|1|1|2,584|2,6636|+
5|1|4,69230769230769|1|1,66666666666667|1|1|1,2|5|1|1,32|1,3672|+
1|1|3,46153846153846|1|1,26666666666667|5|1|1,06666666666667|5|1|1,96|1,3072|+
1|1|1|1|1,53333333333333|1|1|1,73333333333333|1|1|1,8|2,2|+
5|1|2,53846153846154|1|1,144|1|1|1,26666666666667|5|1|2,52|1,2|+
1|3|1|1|1|5|5|1|1|1|1,6|1,0004|-
1|3|2,53846153846154|1|1,06666666666667|5|5|1|5|1|1,896|1|-
1|1|3,46153846153846|1|1,03333333333333|5|5|1|5|1|1,8|1|-
1|1|1|1,5|1,02266666666667|1|5|1|5|1|1,72|1|-
5|3|2,53846153846154|1|1,33333333333333|5|5|1|1|1|2,12|1|-
1|1|1|1|1,01066666666667|5|5|1|5|1|1|1|+
1|1|2,53846153846154|1|1,13333333333333|5|5|1|1|1|1,928|1|-
1|3|1,30769230769231|1|2,13333333333333|5|5|1|1|1|2,84|1|-
1|1|4,07692307692308|2|1,02266666666667|5|5|1|1|1|3,08|1|-
1|3|2,53846153846154|1|1,03333333333333|5|5|1|5|1|1,56|1,0016|-
1|3|3,46153846153846|1,5|2,356|5|1|1,13333333333333|1|1|2,476|1,0004|-
1|1|3,76923076923077|1|1,07733333333333|5|1|1,06666666666667|5|1|2,68|1,1132|-
1|1|1|2|1,156|5|1|1,13333333333333|1|1|1,8|1,0028|-
5|1|1|1|1,03333333333333|5|5|1|5|1|1,64|1|-
1|1|1|1,5|1,06666666666667|5|1|1,13333333333333|1|1|2,6|1,0432|-
1|1|1,92307692307692|1|1,42266666666667|5|1|1,06666666666667|1|1|2,6|1,0036|-
1|3|5|4,5|1|5|1|1,13333333333333|5|1|1,64|1,0004|-
1|1|2,84615384615385|1|1,53333333333333|5|1|1,06666666666667|1|1|2,84|1,0272|-
1|3|4,69230769230769|1|1,03333333333333|1|5|1|5|1|1,48|1,15|-
1|1|1,92307692307692|1|1,03333333333333|5|5|1|5|1|1,64|1,004|-
1|1|1|2,5|1,6|5|5|1|1|5|1|1|+
5|1|1|1|1|5|5|1|5|3|1|1|+
1|1|3,46153846153846|1|1,17733333333333|5|5|1|5|1|1,64|1,0004|-
1|3|1,61538461538462|1|1,17733333333333|5|5|1|5|1|1,64|1|-
1|1|1|1|1,556|5|5|1|5|5|1,32|1|-
1|3|1,92307692307692|2|1,044|5|5|1|1|1|1|1|-
1|1|5|4,5|1|5|5|1|5|1|1|1,4|-
1|1|1,30769230769231|1,5|1,13333333333333|5|5|1|5|1|1,912|1|-
5|1|3,76923076923077|1|1,444|5|5|1|5|1|1,88|1,002|-
5|1|3,46153846153846|1|1,06666666666667|5|5|1|1|1|1,48|1,3236|-
5|1|2,84615384615385|1,5|1,03333333333333|5|1|1,06666666666667|1|1|2,088|1,0432|-
5|1|5|4,5|1|5|5|1|5|1|1,304|1|-
1|3|2,53846153846154|4,5|1|5|5|1|5|1|1,48|1|-
5|1|3,76923076923077|1|1,06666666666667|5|1|1,06666666666667|1|1|1,96|1,0016|-
1|1|1|3|1,256|5|1|1,13333333333333|1|1|1,64|1,2348|-
1|3|2,84615384615385|1|1,13333333333333|5|5|1|1|1|1,52|1|-
1|1|4,69230769230769|1|1,21066666666667|5|5|1|5|1|1,32|1,14|-
1|1|4,69230769230769|1|1,06666666666667|5|5|1|1|1|1,4|1|-
1|1|2,53846153846154|1|1,4|5|5|1|1|1|1,924|1|-
1|1|1,92307692307692|2|1,66666666666667|5|5|1|1|1|1,928|1,08|-
1|3|1,61538461538462|1|1,93333333333333|5|5|1|1|1|1,8|1,0564|-
1|3|4,69230769230769|1|1,93333333333333|5|5|1|1|1|2,28|1|-
5|1|4,69230769230769|1,5|1,8|5|5|1|5|1|1|1|-
1|3|3,76923076923077|1|1,07733333333333|5|5|1|1|1|2,236|1,0008|-
1|1|1,61538461538462|1|1,044|5|5|1|1|1|1|1,2004|-
5|1|1|1|1,044|5|5|1|5|1|1|1,1404|-
1|1|4,69230769230769|1|1,06666666666667|5|5|1|1|1|1|1|-
1|1|2,53846153846154|1,5|1,93333333333333|5|5|1|1|1|2,36|1|-
5|1|5|4,5|1|5|1|1,4|5|1|1|1,08|-
1|1|1,92307692307692|2|1,26666666666667|5|5|1|5|1|1,4|1,0008|-
5|1|3,46153846153846|1|1,03333333333333|5|1|1,06666666666667|1|1|1|1,064|-
5|1|1,92307692307692|1|1,08933333333333|5|5|1|1|5|1,576|1|-
1|1|1,92307692307692|1|1,13333333333333|1|5|1|1|1|1,4|1,0272|-
5|1|3,46153846153846|1|1,11066666666667|5|1|1,06666666666667|1|1|1,8|1,0044|-
5|3|5|4,5|1|5|5|1|5|1|1|1|-
1|1|1|1,5|1,61066666666667|5|1|1,06666666666667|1|1|2,664|1,0084|-
5|1|4,69230769230769|1|1,06666666666667|5|5|1|5|1|1|1,156|-
5|1|1|1|1,26666666666667|5|5|1|5|1|1,48|1,0072|-
5|1|1|1|1,06666666666667|5|1|1,06666666666667|1|1|1,16|1,0616|-
1|1|4,69230769230769|1|1,02266666666667|5|5|1|5|1|1|1|-
1|1|1|1|1,044|5|5|1|5|1|1,864|1|-
5|1|3,76923076923077|1|1,23333333333333|5|5|1|1|1|1,64|1|-
1|3|1,61538461538462|1|1,4|5|5|1|1|1|1,48|1|-
1|3|3,76923076923077|1|1,01066666666667|5|5|1|5|5|1,64|1|-
1|3|2,84615384615385|1|1,01066666666667|5|5|1|5|1|1|1|-
5|1|1|1|1,06666666666667|5|5|1|1|1|1,72|1|-
5|1|1|1|1,46666666666667|5|1|1,06666666666667|1|1|1,32|1,002|-
1|1|1,30769230769231|1,5|1,02266666666667|5|5|1|1|5|2,008|1|-
1|3|5|4,5|1,4|5|5|1|5|1|1,48|1,0004|-
1|1|3,76923076923077|1|2,46666666666667|5|5|1|5|1|2,86|1,06|-
1|1|1,61538461538462|1|1,13333333333333|5|5|1|5|1|1|1,0008|-
5|1|4,69230769230769|1|1,13333333333333|5|5|1|1|1|1,96|1,0468|-
1|3|4,38461538461538|1,5|1,53333333333333|5|5|1|5|1|2,024|1,0068|-
5|1|1,92307692307692|1,5|1,056|5|5|1|5|1|2,04|1,0984|-
5|1|4,69230769230769|1|1,17733333333333|5|5|1|5|1|1,96|1,0948|-
5|1|3,46153846153846|1,5|1,02266666666667|5|1|1,8|1|1|1,516|1,0012|-
1|1|2,84615384615385|1|1,01066666666667|5|1|1,06666666666667|5|1|1,4|1,0004|-
5|1|5|4,5|1|5|5|1|5|1|1|1,02|-
5|1|1|1|1|5|5|1|5|1|1|1|-
1|1|2,53846153846154|1|1,07733333333333|5|5|1|5|1|2,12|1,1456|-
1|3|1,30769230769231|1,5|1,8|5|5|1|5|1|1,704|1,2148|-
1|1|1,92307692307692|1|1,08933333333333|5|5|1|1|1|1,56|1,0008|-
1|3|1,30769230769231|1|1,156|5|5|1|5|1|1,96|1,0012|-
1|1|2,84615384615385|1|1,93333333333333|5|5|1|1|5|2,6|1|-
1|3|4,38461538461538|1,5|1,33333333333333|5|5|1|5|1|2,04|1|-
5|1|1|1|1,53333333333333|5|1|1,13333333333333|1|1|1,8|1,1576|-
5|3|5|4,5|1,53333333333333|5|1|1,06666666666667|1|1|1,8|1,0004|-
1|1|4,69230769230769|1|1,01066666666667|5|5|1|5|1|2,12|1,3|-
1|1|1|1,5|3,21066666666667|5|5|1|1|1|1|1|-
