-|1|1|1,4|0|1|3|5|4,5|5|5|5|1
-|1,4|1|1|4000|1|3|2,84615384615385|1|5|5|1|1
-|1,156|1|1|0|1|1|1,30769230769231|1|5|5|1|5
-|1,06666666666667|1|1,884|0|1|1|1,92307692307692|1|5|5|1|1
-|1,26666666666667|1,13333333333333|2,28|1|5|1|4,69230769230769|1|5|1|1|1
-|1,044|1|1,672|0|1|1|1,30769230769231|1|5|5|5|1
-|1,01066666666667|1|2,52|0|5|1|3,46153846153846|1|5|5|1|1
-|1,044|1|1,48|0|1|1|1,30769230769231|1|5|5|1|1
-|1|1|1,64|0|5|1|5|4,5|5|5|5|1
-|2,46666666666667|1|1,4|0|5|1|2,53846153846154|1|5|5|1|5
-|1,02266666666667|1|1,4|4208|1|1|5|4,5|5|5|1|1
-|1|1|1,4|0|1|1|2,53846153846154|4,5|5|5|5|1
-|1,07733333333333|1|1,8|0|1|3|2,53846153846154|1|5|5|5|5
-|1,044|1,13333333333333|2,28|1300|1|1|4,38461538461538|4|5|1|5|1
-|4,7|1,06666666666667|2,408|112|1|1|2,84615384615385|1|5|1|1|1
-|1,044|1|1,88|1000|5|1|4,69230769230769|1|5|5|5|1
-|1,044|1|2,6|0|1|3|2,84615384615385|1|5|5|5|5
-|1,8|1|1,08|16|5|3|2,53846153846154|1,5|5|5|1|1
-|1,2|1|1,528|2|1|3|3,15384615384615|3|5|5|1|1
-|2,86666666666667|1|2,12|0|1|3|3,76923076923077|1|5|5|1|1
-|1|1|1,56|1110|1|1|4,38461538461538|4|5|5|1|1
-|1,26666666666667|1|1,96|0|5|1|2,53846153846154|1,5|5|5|1|5
-|1,03333333333333|1|1,4|0|1|1|3,76923076923077|1|5|5|5|1
-|1,01066666666667|1|2,04|1004|1|1|4,69230769230769|1|5|5|5|1
-|1,26666666666667|1|2,04|0|5|3|4,38461538461538|4|5|5|5|1
-|1,03333333333333|1|1|286|1|1|1,30769230769231|1|5|5|5|1
-|1,53333333333333|1|1,96|0|1|3|1|1|5|5|1|5
-|1,03333333333333|1|2,76|4500|1|1|1,92307692307692|2|5|5|1|1
-|2,06666666666667|1|2,68|0|1|1|1,92307692307692|2|5|5|1|5
-|1,6|1|1,564|0|1|1|1,92307692307692|2|5|5|1|1
-|1,044|1|1,64|0|5|1|1|1|5|5|5|1
-|2,2|1|1,8|456|5|3|1,92307692307692|2|5|5|5|1
-|2,33333333333333|1|1|4|5|3|5|4,5|5|5|1|1
-|1,42266666666667|1|1,4|1212|1|1|2,53846153846154|1|5|5|1|1
-|1,4|1|1,24|0|1|3|1|1|5|5|1|1
-|1,144|1|1,48|67|1|3|4,69230769230769|1|5|5|1|1
-|1,13333333333333|1|1|0|1|1|1|1|5|5|1|5
-|1|1|1,712|0|1|1|1,92307692307692|2|5|5|1|1
-|1,02266666666667|1|1|0|1|1|2,84615384615385|1|5|5|5|5
-|1,26666666666667|1|3,4|0|1|1|4,38461538461538|1|5|5|5|1
-|1,056|1|3,2|0|1|1|1,92307692307692|2|5|5|5|1
-|1,06666666666667|1|3,88|0|1|1|4,69230769230769|2|5|5|1|1
-|1,26666666666667|1|1,48|1|1|1|2,84615384615385|1|5|5|1|1
-|1,06666666666667|1|1|195|1|3|3,76923076923077|1|5|5|5|1
-|1,144|1|1|0|5|1|1,30769230769231|1|5|5|1|1
-|1,01066666666667|1|1,512|1|1|3|4,07692307692308|1,5|5|5|5|1
-|1,03333333333333|1|1,48|87|5|3|5|4,5|5|5|5|1
-|1,33333333333333|1|1|17|1|3|2,53846153846154|1,5|5|5|1|1
-|1,02266666666667|1|2,2|0|1|1|1|1|5|5|5|1
-|1,07733333333333|1|1,56|184|1|3|2,23076923076923|1|5|5|5|1
-|1,07733333333333|1|1,88|140|1|1|1|1|5|5|5|1
-|1,82266666666667|1|1,292|0|5|1|1,92307692307692|2|5|5|1|1
-|1,2|1|1,64|0|5|1|3,46153846153846|1|5|5|5|5
-|1,28933333333333|1|2,92|0|1|3|1,92307692307692|2|5|5|1|1
-|1|1|1|0|5|1|5|4,5|5|5|5|5
-|1,044|1,13333333333333|1|18|5|3|2,53846153846154|1|5|1|5|1
-|1,26666666666667|1,06666666666667|1|2|5|3|1|1|5|1|5|1
-|1,02266666666667|1,06666666666667|1|6|1|1|3,76923076923077|1|5|1|5|1
-|1,08933333333333|1,26666666666667|1,64|8|1|1|3,46153846153846|1|5|1|5|1
-|1|1,33333333333333|1,704|146|1|1|5|4,5|5|1|5|1
-|1,33333333333333|1,06666666666667|1|22|1|1|1|1|5|1|5|1
-|1,02266666666667|1|1,576|0|5|1|1,92307692307692|1|5|5|5|1
-|1|1|2,2|0|1|1|1,92307692307692|2|5|5|5|5
-|1,03333333333333|1|2,12|55|1|1|2,53846153846154|1|5|5|1|1
-|1,86666666666667|1|2,12|0|5|3|5|4,5|5|5|5|1
-|1,03333333333333|1|1,8|70|1|3|2,53846153846154|1|5|5|5|1
-|1,144|1|1,544|1|1|1|1|1|5|5|1|1
-|1,1|1,13333333333333|1,9|500|1|1|1|1|5|1|5|1
-|1|1|1,72|60|5|3|5|4,5|5|5|1|1
-|1,26666666666667|1|1,84|0|1|1|1,92307692307692|1|5|5|1|1
-|1,4|1|1,432|7|1|1|3,46153846153846|1|5|5|5|1
-|1,46666666666667|1|1,8|0|1|1|3,76923076923077|1|5|5|5|1
-|1,31066666666667|1|1,4|0|1|1|1,61538461538462|1|5|5|5|1
-|1,4|1|1,48|0|1|1|1|1|5|5|5|3
-|1,06666666666667|1|1,44|0|1|1|1|1|5|5|5|1
-|1,06666666666667|1|1,72|50|5|1|3,76923076923077|1|5|5|1|1
-|1,01066666666667|1|1,48|5|1|1|4,38461538461538|1|5|5|5|1
-|1,07733333333333|1|1,8|3|1|1|5|4,5|5|5|5|1
-|1,02266666666667|1|1,72|0|1|3|1,61538461538462|1|5|5|5|1
-|1,4|1|1,72|4|1|3|5|4,5|5|5|5|1
-|1,044|1|1,64|1058|1|3|1|1|5|5|5|1
-|1,02266666666667|1|2,424|0|1|1|2,53846153846154|1|5|5|1|1
-|1,13333333333333|1|1,8|0|1|1|4,69230769230769|1|5|5|5|1
-|1,644|1|2,28|0|1|1|1|1|5|5|1|1
-|1|1,26666666666667|1,18|1|1|3|5|4,5|5|1|5|1
-|1|1,2|2,4|769|1|1|5|4,5|5|1|5|1
-|1|1|1,248|27|5|1|5|4,5|5|5|1|5
-|1|1,06666666666667|1,368|300|5|1|5|4,5|5|1|5|1
-|1,1|1,13333333333333|1,696|3|1|1|2,53846153846154|1|5|1|1|1
-|1,26666666666667|1,73333333333333|1|0|1|1|2,53846153846154|1|5|1|5|5
-|1|1,13333333333333|1,068|1|1|1|5|4,5|5|1|5|1
-|1,03333333333333|1|1,32|0|1|3|2,84615384615385|1|5|5|1|5
-|1,01066666666667|1|1,64|40|1|1|2,53846153846154|1|5|5|1|1
-|1|1|1,344|0|5|3|2,23076923076923|4,5|5|5|5|1
-|1|1|1|5200|5|1|5|4,5|5|5|5|1
-|1,044|1|1,528|0|1|1|1|1|5|5|5|1
-|1|1|2,36|1|5|1|5|4,5|5|5|5|1
-|1|1,06666666666667|1,384|19|1|1|5|4,5|5|1|5|1
-|1,13333333333333|1|1|0|1|1|1|1|5|5|5|1
-|2,86666666666667|1|1|1|1|3|1,92307692307692|2|5|5|5|1
-|1,4|1|1|316|1|1|1|1|5|5|5|1
-|1,93333333333333|1|2,816|50|1|1|3,46153846153846|1|5|5|5|1
-|1,06666666666667|1|2,2|0|1|1|3,76923076923077|1|5|5|1|1
-|2|1|1|350|1|1|1,30769230769231|1|5|5|1|1
-|1,02266666666667|1|2,28|3552|1|1|3,76923076923077|1|5|5|5|1
-|1|1|1|0|1|1|1|1|5|5|5|3
-|1,01066666666667|1|1,96|0|1|3|1|1|5|5|5|1
-|2,33333333333333|1|1,84|687|1|1|1,92307692307692|2|5|5|5|1
-|1,4|1|1,64|0|1|3|1|1|5|5|1|1
-|1|1|1,48|0|5|3|1|1|5|5|5|1
-|1,02266666666667|1,26666666666667|2,016|1950|1|1|2,84615384615385|1|5|1|5|1
-|1,03333333333333|1|2,44|0|1|1|1|1|5|5|5|1
-|1|1,66666666666667|1,8|18|5|1|5|4,5|5|1|5|1
-|1|1,06666666666667|1,8|53|5|1|2,23076923076923|2,5|5|1|5|1
-|1,744|1,06666666666667|2,12|10|5|1|2,84615384615385|1|5|1|1|1
-|1,66666666666667|1,13333333333333|1,64|41|1|1|1|1|5|1|1|1
-|1,01066666666667|1,2|1|33|5|1|3,76923076923077|1,5|5|1|5|1
-|1,2|1|1,72|0|1|1|2,53846153846154|1|5|5|5|1
-|1,11066666666667|1|1,48|0|1|1|1,92307692307692|1,5|5|5|1|1
-|1,02266666666667|1|2,28|5|5|1|2,53846153846154|1,5|5|5|5|1
-|1,01066666666667|1|1,56|100|1|3|1,92307692307692|1,5|5|5|5|1
-|1,03333333333333|1|1,24|100|1|1|1,92307692307692|1|5|5|5|1
-|1,26666666666667|1|2,44|1000|1|3|1,92307692307692|1|5|5|1|1
-|1,03333333333333|1|1|44|1|1|1|1|5|5|5|1
-|1,2|1|1,32|0|1|1|1,30769230769231|1|5|5|1|1
-|1,02266666666667|1|1,88|5|1|1|1,92307692307692|1,5|5|5|1|1
-|3,66666666666667|1|1,8|0|1|3|1,92307692307692|1,5|5|5|1|5
-|1,11066666666667|1|1|0|1|1|1,92307692307692|1|5|5|5|1
-|1,02266666666667|1|1,32|0|1|3|1|1|5|5|5|5
-|1,044|1,4|1,96|35|5|1|1,92307692307692|1|5|1|1|1
-|1,11066666666667|1,06666666666667|2,12|80|1|3|2,53846153846154|1|5|1|1|1
-|1,46666666666667|1,66666666666667|1|10|5|1|4,69230769230769|1|5|1|1|1
-|1,01066666666667|1,13333333333333|1,512|6|1|3|1|1|5|1|5|1
-|1,31066666666667|1|1,112|0|1|1|2,84615384615385|1|5|5|5|5
-|1,01066666666667|1,13333333333333|1|351|1|3|5|4,5|5|1|5|1
-|1,02266666666667|1|1,864|2100|1|3|2,53846153846154|1|5|5|5|1
-|1,01066666666667|1|1,48|475|1|3|4,69230769230769|1|5|5|1|1
-|1|1|1,72|1|1|3|5|4,5|5|5|1|1
-|1,03333333333333|1|2,052|0|1|1|3,46153846153846|1|5|5|1|1
+|1,73333333333333|1,06666666666667|2,332|892|5|1|3,46153846153846|1,5|1|1|5|1
+|2,23333333333333|1,13333333333333|3,08|2000|1|1|3,46153846153846|1|1|1|1|1
+|2,73333333333333|1,93333333333333|1,96|4607|1|1|2,84615384615385|1|1|1|5|1
+|2,6|1|2,36|0|5|1|1|1,5|1|5|5|1
+|1,8|1|1,96|0|5|3|1|1,5|1|5|5|1
+|1,4|1|1,48|2206|1|1|3,76923076923077|1|1|5|5|1
+|1,27733333333333|1|1,64|5860|5|1|4,07692307692308|1,5|1|5|1|1
+|1,444|1,2|1,16|28|1|1|1|1|1|1|1|1
+|1,38933333333333|1,33333333333333|2,248|0|1|1|1|1|1|1|1|1
+|1,43333333333333|1,2|1,8|1391|1|1|1|1|1|1|5|1
+|2,33333333333333|1,2|2,16|2279|1|1|4,07692307692308|1|1|1|1|1
+|1,93333333333333|1,66666666666667|1|0|1|1|1,61538461538462|1|1|1|1|1
+|1|1,06666666666667|1,928|100|5|1|5|4,5|1|1|5|1
+|2,26666666666667|1,13333333333333|2,68|7|1|1|4,07692307692308|1|1|1|5|1
+|1,28933333333333|1,06666666666667|2,484|0|5|1|1|1|1|1|1|1
+|2,86666666666667|2,06666666666667|1|5000|1|1|1|1|1|1|5|1
+|1,2|1,13333333333333|1,352|591|5|1|4,69230769230769|1|1|1|5|1
+|1,48933333333333|2,26666666666667|1|500|5|1|3,46153846153846|1,5|1|1|5|1
+|1,53333333333333|1,06666666666667|1,88|19|5|1|1|1|1|1|5|1
+|1,6|1,06666666666667|1,32|300|1|3|3,76923076923077|1|1|1|1|1
+|1,46666666666667|1,13333333333333|1,48|1000|1|3|3,76923076923077|1|1|1|1|1
+|1|1|1,4|960|5|1|2,23076923076923|2,5|1|5|5|1
+|1,66666666666667|1|1|0|5|1|1|1|1|5|5|1
+|1|1|1|0|1|1|4,38461538461538|4|1|5|5|1
+|1,68933333333333|1|1|0|1|3|1|1,5|1|5|5|1
+|2,73333333333333|1|1|0|1|1|4,07692307692308|1|1|5|5|1
+|2,06666666666667|1,26666666666667|1|99|5|1|4,69230769230769|1|1|1|5|1
+|1,46666666666667|1,33333333333333|2,408|690|1|1|1|1|1|1|1|1
+|1,156|1,26666666666667|1,32|0|5|1|3,46153846153846|1|1|1|5|1
+|1,03333333333333|1,33333333333333|2,92|0|1|1|4,07692307692308|1|1|1|1|1
+|1,4|1,06666666666667|1,64|234|1|1|2,53846153846154|1|1|1|5|1
+|1,6|1,33333333333333|1,396|500|5|1|4,38461538461538|4|1|1|1|1
+|1,344|1,06666666666667|2,04|800|1|1|2,84615384615385|1|1|1|5|1
-|1,46666666666667|1,66666666666667|1,32|990|5|1|3,46153846153846|1|1|1|5|1
-|1,644|1|2,76|0|5|1|3,46153846153846|1|1|5|1|1
-|1,66666666666667|1|1,56|0|1|1|1|1|1|5|1|1
-|1,056|1|1,64|0|1|1|2,53846153846154|1|1|5|5|1
-|1,26666666666667|1|2,008|2197|5|1|1,92307692307692|2|1|5|1|1
-|2,8|1,2|1,4|50|5|1|2,53846153846154|1,5|1|1|1|1
-|1,056|1,06666666666667|4,04|90|1|1|3,46153846153846|1,5|1|1|5|1
-|1,73333333333333|1|2,44|1|5|1|1|1,5|1|5|1|1
-|1,46666666666667|1|2,6|0|5|1|4,69230769230769|1,5|1|5|5|1
-|1,2|1|3,24|0|1|1|1,92307692307692|2|1|5|5|1
-|1|1|1,52|1|1|1|5|4,5|1|5|5|1
-|3|1|3,092|0|1|1|4,69230769230769|1|1|5|1|1
-|1|1|2,28|0|5|3|5|4,5|1|5|5|1
-|1|1|1,32|0|5|1|5|4,5|1|5|5|1
-|2|1|3,72|0|1|1|4,07692307692308|1,5|1|5|1|1
-|1,06666666666667|1|1,652|0|1|1|3,76923076923077|2|1|5|1|1
-|1,144|1|1|340|1|1|1|1|1|5|5|1
-|1,53333333333333|1|1,4|20|1|3|1,61538461538462|1|1|5|1|1
-|1,26666666666667|1|1|200|1|1|1,92307692307692|2|1|5|5|1
-|1,22266666666667|1|1,56|0|1|3|2,53846153846154|1,5|1|5|1|1
-|1,31066666666667|1|1,8|0|1|1|3,76923076923077|1|1|5|1|1
-|1,13333333333333|1,66666666666667|1,528|28|1|3|1,92307692307692|2|1|1|1|1
-|1,4|1|1|0|1|3|1,30769230769231|1|1|5|5|5
-|1,7|1,4|1,832|347|1|3|3,76923076923077|1|1|1|1|1
+|1,5|1,4|1,8|327|1|1|1,30769230769231|1,5|1|1|5|1
+|1,2|1,46666666666667|2,36|4071|1|1|4,07692307692308|1|1|1|1|1
+|1|1|1,44|0|1|1|2,84615384615385|1|1|5|5|5
+|4,4|1,06666666666667|1|109|1|1|4,38461538461538|3,5|1|1|1|1
+|1|1,73333333333333|1|1249|1|1|1,92307692307692|2|1|1|5|1
+|2,43333333333333|1,6|1|134|1|1|3,15384615384615|3|1|1|1|1
+|2,06666666666667|1,93333333333333|2,532|1344|1|1|3,76923076923077|1|1|1|5|1
+|1,2|1,26666666666667|1|321|5|3|4,07692307692308|1,5|1|1|5|1
+|1,056|1,4|1,88|948|1|1|1|1,5|1|1|5|1
+|3|1,13333333333333|2,32|0|1|1|3,76923076923077|1|1|1|1|1
+|1,28933333333333|2,06666666666667|1,48|2079|5|1|3,76923076923077|1|1|1|5|1
+|1,01066666666667|1|1|3000|1|1|4,07692307692308|1,5|1|5|5|1
+|1,61066666666667|1,46666666666667|1,56|2384|5|1|3,46153846153846|1,5|1|1|1|1
+|1,93333333333333|1,4|2,6|458|5|1|1,61538461538462|1,5|1|1|5|1
+|1,33333333333333|1|1|5298|1|1|4,07692307692308|1,5|1|5|5|1
+|1,37733333333333|1|2,688|200|1|1|1|1,5|1|5|5|1
+|1,42266666666667|1|1,48|0|1|1|3,46153846153846|1,5|1|5|1|1
+|4,4|1|1,368|0|1|1|3,46153846153846|1,5|1|5|1|1
+|1,01066666666667|1|1,4|0|5|1|4,69230769230769|1|1|5|5|1
+|1,56666666666667|1,73333333333333|2,16|284|1|1|3,76923076923077|1,5|1|1|1|1
+|1,23333333333333|1|2,44|0|5|1|4,07692307692308|1,5|1|5|5|1
+|1,1|1,53333333333333|2,2|162|1|3|1|1|1|1|1|1
+|1,2|1,26666666666667|1|1583|5|1|4,69230769230769|1|1|1|5|1
+|1,46666666666667|1,33333333333333|1,24|58|1|1|3,76923076923077|1|1|1|1|1
+|1,28933333333333|1,53333333333333|1,64|1|1|3|1,30769230769231|1|1|1|1|1
+|1,01066666666667|1,06666666666667|4,36|59|1|3|4,07692307692308|1|1|1|1|1
+|1|1,73333333333333|1|1400|5|1|5|4,5|1|1|1|1
+|1,26666666666667|1,26666666666667|1,2|1465|5|1|1|1,5|1|1|5|1
+|1,86666666666667|1,06666666666667|2,728|8000|1|3|1|1,5|1|1|1|1
+|1,46666666666667|1,73333333333333|1,128|540|1|1|1|1|1|1|5|1
+|1,26666666666667|1,2|1|0|1|1|1|1|1|1|5|1
+|1,4|1,66666666666667|1,744|4700|1|1|1|1|1|1|5|1
+|1,344|1,33333333333333|1,432|1097|1|1|2,84615384615385|1|1|1|1|1
+|1,356|1,53333333333333|2,212|3290|1|1|4,07692307692308|1|1|1|1|1
+|1,01066666666667|1,06666666666667|3,24|0|1|1|4,38461538461538|1|5|1|5|5
+|1,03333333333333|1|1,9|0|1|1|2,84615384615385|1|1|5|1|1
+|2,4|1|1,616|0|1|3|3,76923076923077|1,5|1|5|1|1
+|1|1|1|13212|5|3|4,38461538461538|3,5|1|5|5|1
+|1|1|1|0|1|1|5|4,5|1|5|1|1
+|1|1,6|1|1000|1|1|4,07692307692308|1,5|1|1|1|1
+|3,26666666666667|1,6|1|0|1|1|1|1|1|1|5|1
+|1,26666666666667|1,33333333333333|1,64|5777|1|3|1|1|1|1|1|1
+|1,07733333333333|1,46666666666667|1,384|5124|1|1|1|1|1|1|1|1
+|1,83333333333333|1,53333333333333|2,32|1200|1|1|1,61538461538462|1|1|1|5|1
+|2,13333333333333|1,2|2,248|150|1|1|1|1,5|1|1|1|1
+|1|1|1|0|1|1|1|1|5|5|5|3
+|1,02266666666667|1|2,16|6|1|1|3,76923076923077|1|5|5|1|1
+|1,02266666666667|1|2,12|0|1|1|2,53846153846154|1|1|5|1|1
+|1,06666666666667|1|2,396|23|1|1|1|2|1|5|5|1
+|1,63333333333333|1,53333333333333|2,584|4159|5|1|1|1|1|1|1|1
+|1,66666666666667|1,2|1,32|918|5|1|4,69230769230769|1|1|1|5|1
+|1,26666666666667|1,06666666666667|1,96|768|1|1|3,46153846153846|1|5|1|5|1
+|1,53333333333333|1,73333333333333|1,8|3000|1|1|1|1|1|1|1|1
+|1,144|1,26666666666667|2,52|500|5|1|2,53846153846154|1|1|1|5|1
-|1|1|1,6|1|1|3|1|1|5|5|1|1
-|1,06666666666667|1|1,896|0|1|3|2,53846153846154|1|5|5|5|1
-|1,03333333333333|1|1,8|0|1|1|3,46153846153846|1|5|5|5|1
-|1,02266666666667|1|1,72|0|1|1|1|1,5|1|5|5|1
-|1,33333333333333|1|2,12|0|5|3|2,53846153846154|1|5|5|1|1
+|1,01066666666667|1|1|0|1|1|1|1|5|5|5|1
-|1,13333333333333|1|1,928|0|1|1|2,53846153846154|1|5|5|1|1
-|2,13333333333333|1|2,84|0|1|3|1,30769230769231|1|5|5|1|1
-|1,02266666666667|1|3,08|0|1|1|4,07692307692308|2|5|5|1|1
-|1,03333333333333|1|1,56|4|1|3|2,53846153846154|1|5|5|5|1
-|2,356|1,13333333333333|2,476|1|1|3|3,46153846153846|1,5|5|1|1|1
-|1,07733333333333|1,06666666666667|2,68|283|1|1|3,76923076923077|1|5|1|5|1
-|1,156|1,13333333333333|1,8|7|1|1|1|2|5|1|1|1
-|1,03333333333333|1|1,64|0|5|1|1|1|5|5|5|1
-|1,06666666666667|1,13333333333333|2,6|108|1|1|1|1,5|5|1|1|1
-|1,42266666666667|1,06666666666667|2,6|9|1|1|1,92307692307692|1|5|1|1|1
-|1|1,13333333333333|1,64|1|1|3|5|4,5|5|1|5|1
-|1,53333333333333|1,06666666666667|2,84|68|1|1|2,84615384615385|1|5|1|1|1
-|1,03333333333333|1|1,48|375|1|3|4,69230769230769|1|1|5|5|1
-|1,03333333333333|1|1,64|10|1|1|1,92307692307692|1|5|5|5|1
+|1,6|1|1|0|1|1|1|2,5|5|5|1|5
+|1|1|1|0|5|1|1|1|5|5|5|3
-|1,17733333333333|1|1,64|1|1|1|3,46153846153846|1|5|5|5|1
-|1,17733333333333|1|1,64|0|1|3|1,61538461538462|1|5|5|5|1
-|1,556|1|1,32|0|1|1|1|1|5|5|5|5
-|1,044|1|1|0|1|3|1,92307692307692|2|5|5|1|1
-|1|1|1|1000|1|1|5|4,5|5|5|5|1
-|1,13333333333333|1|1,912|0|1|1|1,30769230769231|1,5|5|5|5|1
-|1,444|1|1,88|5|5|1|3,76923076923077|1|5|5|5|1
-|1,06666666666667|1|1,48|809|5|1|3,46153846153846|1|5|5|1|1
-|1,03333333333333|1,06666666666667|2,088|108|5|1|2,84615384615385|1,5|5|1|1|1
-|1|1|1,304|0|5|1|5|4,5|5|5|5|1
-|1|1|1,48|0|1|3|2,53846153846154|4,5|5|5|5|1
-|1,06666666666667|1,06666666666667|1,96|4|5|1|3,76923076923077|1|5|1|1|1
-|1,256|1,13333333333333|1,64|587|1|1|1|3|5|1|1|1
-|1,13333333333333|1|1,52|0|1|3|2,84615384615385|1|5|5|1|1
-|1,21066666666667|1|1,32|350|1|1|4,69230769230769|1|5|5|5|1
-|1,06666666666667|1|1,4|0|1|1|4,69230769230769|1|5|5|1|1
-|1,4|1|1,924|0|1|1|2,53846153846154|1|5|5|1|1
-|1,66666666666667|1|1,928|200|1|1|1,92307692307692|2|5|5|1|1
-|1,93333333333333|1|1,8|141|1|3|1,61538461538462|1|5|5|1|1
-|1,93333333333333|1|2,28|0|1|3|4,69230769230769|1|5|5|1|1
-|1,8|1|1|0|5|1|4,69230769230769|1,5|5|5|5|1
-|1,07733333333333|1|2,236|2|1|3|3,76923076923077|1|5|5|1|1
-|1,044|1|1|501|1|1|1,61538461538462|1|5|5|1|1
-|1,044|1|1|351|5|1|1|1|5|5|5|1
-|1,06666666666667|1|1|0|1|1|4,69230769230769|1|5|5|1|1
-|1,93333333333333|1|2,36|0|1|1|2,53846153846154|1,5|5|5|1|1
-|1|1,4|1|200|5|1|5|4,5|5|1|5|1
-|1,26666666666667|1|1,4|2|1|1|1,92307692307692|2|5|5|5|1
-|1,03333333333333|1,06666666666667|1|160|5|1|3,46153846153846|1|5|1|1|1
-|1,08933333333333|1|1,576|0|5|1|1,92307692307692|1|5|5|1|5
-|1,13333333333333|1|1,4|68|1|1|1,92307692307692|1|1|5|1|1
-|1,11066666666667|1,06666666666667|1,8|11|5|1|3,46153846153846|1|5|1|1|1
-|1|1|1|0|5|3|5|4,5|5|5|5|1
-|1,61066666666667|1,06666666666667|2,664|21|1|1|1|1,5|5|1|1|1
-|1,06666666666667|1|1|390|5|1|4,69230769230769|1|5|5|5|1
-|1,26666666666667|1|1,48|18|5|1|1|1|5|5|5|1
-|1,06666666666667|1,06666666666667|1,16|154|5|1|1|1|5|1|1|1
-|1,02266666666667|1|1|0|1|1|4,69230769230769|1|5|5|5|1
-|1,044|1|1,864|0|1|1|1|1|5|5|5|1
-|1,23333333333333|1|1,64|0|5|1|3,76923076923077|1|5|5|1|1
-|1,4|1|1,48|0|1|3|1,61538461538462|1|5|5|1|1
-|1,01066666666667|1|1,64|0|1|3|3,76923076923077|1|5|5|5|5
-|1,01066666666667|1|1|0|1|3|2,84615384615385|1|5|5|5|1
-|1,06666666666667|1|1,72|0|5|1|1|1|5|5|1|1
-|1,46666666666667|1,06666666666667|1,32|5|5|1|1|1|5|1|1|1
-|1,02266666666667|1|2,008|0|1|1|1,30769230769231|1,5|5|5|1|5
-|1,4|1|1,48|1|1|3|5|4,5|5|5|5|1
-|2,46666666666667|1|2,86|150|1|1|3,76923076923077|1|5|5|5|1
-|1,13333333333333|1|1|2|1|1|1,61538461538462|1|5|5|5|1
-|1,13333333333333|1|1,96|117|5|1|4,69230769230769|1|5|5|1|1
-|1,53333333333333|1|2,024|17|1|3|4,38461538461538|1,5|5|5|5|1
-|1,056|1|2,04|246|5|1|1,92307692307692|1,5|5|5|5|1
-|1,17733333333333|1|1,96|237|5|1|4,69230769230769|1|5|5|5|1
-|1,02266666666667|1,8|1,516|3|5|1|3,46153846153846|1,5|5|1|1|1
-|1,01066666666667|1,06666666666667|1,4|1|1|1|2,84615384615385|1|5|1|5|1
-|1|1|1|50|5|1|5|4,5|5|5|5|1
-|1|1|1|0|5|1|1|1|5|5|5|1
-|1,07733333333333|1|2,12|364|1|1|2,53846153846154|1|5|5|5|1
-|1,8|1|1,704|537|1|3|1,30769230769231|1,5|5|5|5|1
-|1,08933333333333|1|1,56|2|1|1|1,92307692307692|1|5|5|1|1
-|1,156|1|1,96|3|1|3|1,30769230769231|1|5|5|5|1
-|1,93333333333333|1|2,6|0|1|1|2,84615384615385|1|5|5|1|5
-|1,33333333333333|1|2,04|0|1|3|4,38461538461538|1,5|5|5|5|1
-|1,53333333333333|1,13333333333333|1,8|394|5|1|1|1|5|1|1|1
-|1,53333333333333|1,06666666666667|1,8|1|5|3|5|4,5|5|1|1|1
-|1,01066666666667|1|2,12|750|1|1|4,69230769230769|1|5|5|5|1
-|3,21066666666667|1|1|0|1|1|1|1,5|5|5|1|1
